"Crash ID","City","Crash Date","Crash Death Count","Weather Condition","Vehicle Make","Vehicle Model Name","Vehicle Model Year","Person Death Count","Person Helmet"
"19804995","HILLSBORO","2023-10-01","0","1 - CLEAR","CHEVROLET","TRAILBLAZER (CHEVROLET)","2003","0","97 - NOT APPLICABLE"
"19804995","HILLSBORO","2023-10-01","0","1 - CLEAR","CHEVROLET","TRAILBLAZER (CHEVROLET)","2003","0","97 - NOT APPLICABLE"
"19804995","HILLSBORO","2023-10-01","0","1 - CLEAR","CHEVROLET","TRAILBLAZER (CHEVROLET)","2003","0","97 - NOT APPLICABLE"
"19804995","HILLSBORO","2023-10-01","0","1 - CLEAR","BMW","UNKNOWN (BMW)","2016","0","4 - WORN, UNK DAMAGE"
"19806369","OUTSIDE CITY LIMITS","2023-10-01","1","1 - CLEAR","HARLEY-DAVIDSON","FXD (HARLEY-DAVIDSON)","2016","1","1 - NOT WORN"
"19811076","EL PASO","2023-10-01","0","1 - CLEAR","TOYOTA","COROLLA (TOYOTA)","2005","0","97 - NOT APPLICABLE"
"19811076","EL PASO","2023-10-01","0","1 - CLEAR","HONDA","SH150 (HONDA)","2002","0","4 - WORN, UNK DAMAGE"
"19811916","KATY","2023-10-01","1","1 - CLEAR","SUZUKI","UNKNOWN (SUZUKI)","2011","1","1 - NOT WORN"
"19826655","HOUSTON","2023-10-01","2","1 - CLEAR","YAMAHA","YZFR1 (YAMAHA)","2021","1","2 - WORN, DAMAGED"
"19826655","HOUSTON","2023-10-01","2","1 - CLEAR","YAMAHA","YZFR1 (YAMAHA)","2021","1","2 - WORN, DAMAGED"
"19827822","OUTSIDE CITY LIMITS","2023-10-01","0","1 - CLEAR","TOYOTA","COROLLA (TOYOTA)","2014","0","97 - NOT APPLICABLE"
"19827822","OUTSIDE CITY LIMITS","2023-10-01","0","1 - CLEAR","HYOSUNG","GT250 (HYOSUNG)","2016","0","4 - WORN, UNK DAMAGE"
"19787545","SAN ANTONIO","2023-10-02","0","1 - CLEAR","HARLEY-DAVIDSON","FLT (HARLEY-DAVIDSON)","2018","0","2 - WORN, DAMAGED"
"19788278","HUNTSVILLE","2023-10-02","0","1 - CLEAR","HONDA","HR-V (HONDA)","2016","0","97 - NOT APPLICABLE"
"19788278","HUNTSVILLE","2023-10-02","0","1 - CLEAR","CAN-AM","RYKER (CAN-AM)","2020","0","2 - WORN, DAMAGED"
"19788278","HUNTSVILLE","2023-10-02","0","1 - CLEAR","CHEVROLET","CRUZE (CHEVROLET)","2016","0","97 - NOT APPLICABLE"
"19788278","HUNTSVILLE","2023-10-02","0","1 - CLEAR","FORD","EXPLORER (FORD)","2001","0","97 - NOT APPLICABLE"
"19789871","MISSOURI CITY","2023-10-02","0","1 - CLEAR","HONDA","CB900 (HONDA)","2004","0","4 - WORN, UNK DAMAGE"
"19790291","MANSFIELD","2023-10-02","0","1 - CLEAR","VOLVO","S80 (VOLVO)","2006","0","97 - NOT APPLICABLE"
"19790291","MANSFIELD","2023-10-02","0","1 - CLEAR","TOYOTA","TACOMA (TOYOTA)","2002","0","97 - NOT APPLICABLE"
"19790291","MANSFIELD","2023-10-02","0","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2013","0","2 - WORN, DAMAGED"
"19791087","FORT WORTH","2023-10-02","1","1 - CLEAR","YAMAHA","YZF1000 (YAMAHA)","2022","1","2 - WORN, DAMAGED"
"19791087","FORT WORTH","2023-10-02","1","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2012","0","2 - WORN, DAMAGED"
"19791087","FORT WORTH","2023-10-02","1","1 - CLEAR","DODGE","RAM 1500 (DODGE)","2019","0","97 - NOT APPLICABLE"
"19791331","CORPUS CHRISTI","2023-10-02","0","2 - CLOUDY","KAWASAKI","ZX900 (KAWASAKI)","2000","0","2 - WORN, DAMAGED"
"19791331","CORPUS CHRISTI","2023-10-02","0","2 - CLOUDY","VOLKSWAGEN","JETTA (VOLKSWAGEN)","2020","0","97 - NOT APPLICABLE"
"19801551","HOUSTON","2023-10-02","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2023","0","2 - WORN, DAMAGED"
"19810807","OUTSIDE CITY LIMITS","2023-10-02","0","1 - CLEAR","HARLEY-DAVIDSON","FLHTCU (HARLEY-DAVIDSON)","2019","0","2 - WORN, DAMAGED"
"19810807","OUTSIDE CITY LIMITS","2023-10-02","0","1 - CLEAR","DODGE","RAM 2500 (DODGE)","2007","0","97 - NOT APPLICABLE"
"19817056","OUTSIDE CITY LIMITS","2023-10-02","1","1 - CLEAR","HONDA","VTX1300 (HONDA)","2004","1","1 - NOT WORN"
"19824944","LATEXO","2023-10-02","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2006","0","1 - NOT WORN"
"19824944","LATEXO","2023-10-02","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2006","0","1 - NOT WORN"
"19792444","MESQUITE","2023-10-03","1","1 - CLEAR","HARLEY-DAVIDSON","XL1200 (HARLEY-DAVIDSON)","2008","1","1 - NOT WORN"
"19792444","MESQUITE","2023-10-03","1","1 - CLEAR","HONDA","ACCORD (HONDA)","2003","0","97 - NOT APPLICABLE"
"19797737","MANOR","2023-10-03","0","1 - CLEAR","SUZUKI","VL800 (SUZUKI)","2008","0","2 - WORN, DAMAGED"
"19797737","MANOR","2023-10-03","0","1 - CLEAR","SUZUKI","VL800 (SUZUKI)","2008","0","2 - WORN, DAMAGED"
"19805906","BRIDGE CITY","2023-10-03","0","1 - CLEAR","SUZUKI","GSX1300 (SUZUKI)","2014","0","2 - WORN, DAMAGED"
"19805906","BRIDGE CITY","2023-10-03","0","1 - CLEAR","WHITE/GMC","UNKNOWN (WHITE/GMC)","1994","0","97 - NOT APPLICABLE"
"19792885","STEPHENVILLE","2023-10-04","0","1 - CLEAR","HONDA","CBR650 (HONDA)","2000","0","2 - WORN, DAMAGED"
"19792885","STEPHENVILLE","2023-10-04","0","1 - CLEAR","GMC","SIERRA C1500 (GMC)","2010","0","97 - NOT APPLICABLE"
"19793915","SEGUIN","2023-10-04","0","1 - CLEAR","YAMAHA","XV1700 (YAMAHA)","2007","0","1 - NOT WORN"
"19793915","SEGUIN","2023-10-04","0","1 - CLEAR","CHEVROLET","SILVERADO C1500 (CHEVROLET)","2020","0","97 - NOT APPLICABLE"
"19796662","RENO (PARKER, TARRANT)","2023-10-04","0","1 - CLEAR","CHEVROLET","3500HD (CHEVROLET)","2022","0","97 - NOT APPLICABLE"
"19796662","RENO (PARKER, TARRANT)","2023-10-04","0","1 - CLEAR","CHEVROLET","3500HD (CHEVROLET)","2022","0","97 - NOT APPLICABLE"
"19796662","RENO (PARKER, TARRANT)","2023-10-04","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","1996","0","1 - NOT WORN"
"19801067","OUTSIDE CITY LIMITS","2023-10-04","0","1 - CLEAR","KIA","FORTE (KIA)","2017","0","97 - NOT APPLICABLE"
"19801067","OUTSIDE CITY LIMITS","2023-10-04","0","1 - CLEAR","HARLEY-DAVIDSON","FXD (HARLEY-DAVIDSON)","2011","0","1 - NOT WORN"
"19801166","SEAGOVILLE","2023-10-04","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2005","0","1 - NOT WORN"
"19814252","FORT WORTH","2023-10-04","0","2 - CLOUDY","NISSAN","ROGUE (NISSAN)","2020","0","97 - NOT APPLICABLE"
"19814252","FORT WORTH","2023-10-04","0","2 - CLOUDY","NISSAN","ROGUE (NISSAN)","2020","0","97 - NOT APPLICABLE"
"19814252","FORT WORTH","2023-10-04","0","2 - CLOUDY","YAMAHA","YZF600 (YAMAHA)","2021","0","2 - WORN, DAMAGED"
"19796135","ALLEN","2023-10-05","0","2 - CLOUDY","FORD","FOCUS (FORD)","2014","0","97 - NOT APPLICABLE"
"19796135","ALLEN","2023-10-05","0","2 - CLOUDY","HONDA","CMX300 (HONDA)","2021","0","2 - WORN, DAMAGED"
"19798886","WACO","2023-10-05","0","1 - CLEAR","CHEVROLET","EQUINOX (CHEVROLET)","2020","0","97 - NOT APPLICABLE"
"19798886","WACO","2023-10-05","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2023","0","2 - WORN, DAMAGED"
"19798886","WACO","2023-10-05","0","1 - CLEAR","JEEP","PATRIOT (JEEP)","2015","0","97 - NOT APPLICABLE"
"19799955","LEWISVILLE","2023-10-05","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2015","0","1 - NOT WORN"
"19800198","OUTSIDE CITY LIMITS","2023-10-05","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2022","0","1 - NOT WORN"
"19800198","OUTSIDE CITY LIMITS","2023-10-05","0","1 - CLEAR","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","2022","0","1 - NOT WORN"
"19800731","EL PASO","2023-10-05","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2021","0","97 - NOT APPLICABLE"
"19800731","EL PASO","2023-10-05","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","2022","0","2 - WORN, DAMAGED"
"19804046","GRANBURY","2023-10-05","0","1 - CLEAR","CHEVROLET","MALIBU (CHEVROLET)","2017","0","97 - NOT APPLICABLE"
"19804046","GRANBURY","2023-10-05","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2003","0","1 - NOT WORN"
"19804415","BIG SPRING","2023-10-05","0","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2005","0","1 - NOT WORN"
"19804415","BIG SPRING","2023-10-05","0","1 - CLEAR","HONDA","UNKNOWN (HONDA)","2005","0","1 - NOT WORN"
"19804662","LUCAS","2023-10-05","1","1 - CLEAR","LEXUS","ES 350 (LEXUS)","2014","0","97 - NOT APPLICABLE"
"19804662","LUCAS","2023-10-05","1","1 - CLEAR","HARLEY-DAVIDSON","FLHRXS (HARLEY-DAVIDSON)","2022","1","4 - WORN, UNK DAMAGE"
"19807933","BRYAN","2023-10-05","0","2 - CLOUDY","SUZUKI","VZ800 (SUZUKI)","1997","0","1 - NOT WORN"
"19818948","FORT WORTH","2023-10-05","0","1 - CLEAR","SUZUKI","GSX750 (SUZUKI)","2009","0","99 - UNKNOWN IF WORN"
"19818948","FORT WORTH","2023-10-05","0","1 - CLEAR","SUZUKI","GSX750 (SUZUKI)","2009","0","99 - UNKNOWN IF WORN"
"19844289","HOUSTON","2023-10-05","1","1 - CLEAR","YAMAHA","XV1600 (YAMAHA)","2002","0","1 - NOT WORN"
"19844289","HOUSTON","2023-10-05","1","1 - CLEAR","YAMAHA","XV1600 (YAMAHA)","2002","1","1 - NOT WORN"
"19799438","BEDFORD","2023-10-06","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2015","0","1 - NOT WORN"
"19799561","ROWLETT","2023-10-06","0","1 - CLEAR","HARLEY-DAVIDSON","FLD (HARLEY-DAVIDSON)","2008","0","1 - NOT WORN"
"19799561","ROWLETT","2023-10-06","0","1 - CLEAR","ACURA","MDX (ACURA)","2010","0","97 - NOT APPLICABLE"
"19808835","HOUSTON","2023-10-06","0","1 - CLEAR","HYUNDAI","ELANTRA (HYUNDAI)","2020","0","97 - NOT APPLICABLE"
"19808835","HOUSTON","2023-10-06","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2006","0","2 - WORN, DAMAGED"
"19809694","EL PASO","2023-10-06","0","1 - CLEAR","HARLEY-DAVIDSON","XL1200 (HARLEY-DAVIDSON)","2008","0","4 - WORN, UNK DAMAGE"
"19809694","EL PASO","2023-10-06","0","1 - CLEAR","CHEVROLET","TRAVERSE (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19809694","EL PASO","2023-10-06","0","1 - CLEAR","CHEVROLET","TRAVERSE (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19809694","EL PASO","2023-10-06","0","1 - CLEAR","CHEVROLET","TRAVERSE (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19817050","TYLER","2023-10-06","1","1 - CLEAR","KAWASAKI","NINJA ZX (KAWASAKI)","2016","1","1 - NOT WORN"
"19799128","OUTSIDE CITY LIMITS","2023-10-07","1","1 - CLEAR","HARLEY-DAVIDSON","XLH1200 (HARLEY-DAVIDSON)","2012","1","3 - WORN, NOT DAMAGED"
"19799128","OUTSIDE CITY LIMITS","2023-10-07","1","1 - CLEAR","KAWASAKI","ZL600 (KAWASAKI)","1986","0","3 - WORN, NOT DAMAGED"
"19799492","AUSTIN","2023-10-07","0","1 - CLEAR","TOYOTA","COROLLA (TOYOTA)","2014","0","97 - NOT APPLICABLE"
"19799492","AUSTIN","2023-10-07","0","1 - CLEAR","YAMAHA","YZF1000 (YAMAHA)","2001","0","2 - WORN, DAMAGED"
"19799755","TEXARKANA","2023-10-07","0","1 - CLEAR","SUZUKI","UNKNOWN (SUZUKI)","2017","0","1 - NOT WORN"
"19799755","TEXARKANA","2023-10-07","0","1 - CLEAR","NISSAN","TITAN (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19799755","TEXARKANA","2023-10-07","0","1 - CLEAR","NISSAN","TITAN (NISSAN)","2017","0","97 - NOT APPLICABLE"
"19800981","OUTSIDE CITY LIMITS","2023-10-07","1","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2015","1","2 - WORN, DAMAGED"
"19800981","OUTSIDE CITY LIMITS","2023-10-07","1","1 - CLEAR","NISSAN","PATHFINDER (NISSAN)","2023","0","97 - NOT APPLICABLE"
"19800981","OUTSIDE CITY LIMITS","2023-10-07","1","1 - CLEAR","NISSAN","PATHFINDER (NISSAN)","2023","0","97 - NOT APPLICABLE"
"19801615","HOUSTON","2023-10-07","0","1 - CLEAR","KAWASAKI","ZX600 (KAWASAKI)","2023","0","3 - WORN, NOT DAMAGED"
"19801615","HOUSTON","2023-10-07","0","1 - CLEAR","TOYOTA","RAV4 (TOYOTA)","2016","0","97 - NOT APPLICABLE"
"19801615","HOUSTON","2023-10-07","0","1 - CLEAR","TOYOTA","RAV4 (TOYOTA)","2016","0","97 - NOT APPLICABLE"
"19803202","LANCASTER","2023-10-07","0","1 - CLEAR","GMC","ACADIA (GMC)","2016","0","97 - NOT APPLICABLE"
"19803202","LANCASTER","2023-10-07","0","1 - CLEAR","GMC","ACADIA (GMC)","2016","0","97 - NOT APPLICABLE"
"19803202","LANCASTER","2023-10-07","0","1 - CLEAR","KAWASAKI","VN1500 (KAWASAKI)","2004","0","3 - WORN, NOT DAMAGED"
"19803290","OUTSIDE CITY LIMITS","2023-10-07","0","1 - CLEAR","HARLEY-DAVIDSON","FLHX (HARLEY-DAVIDSON)","2013","0","2 - WORN, DAMAGED"
"19803290","OUTSIDE CITY LIMITS","2023-10-07","0","1 - CLEAR","GMC","SIERRA (GMC)","2022","0","97 - NOT APPLICABLE"
"19803290","OUTSIDE CITY LIMITS","2023-10-07","0","1 - CLEAR","GMC","SIERRA (GMC)","2022","0","97 - NOT APPLICABLE"
"19803676","PLANO","2023-10-07","0","1 - CLEAR","HONDA","CBR600 (HONDA)","2008","0","4 - WORN, UNK DAMAGE"
"19804881","OUTSIDE CITY LIMITS","2023-10-07","0","1 - CLEAR","HARLEY-DAVIDSON","FLTR (HARLEY-DAVIDSON)","2022","0","1 - NOT WORN"
"19805252","IRVING","2023-10-07","0","1 - CLEAR","KAWASAKI","VN900 (KAWASAKI)","2008","0","2 - WORN, DAMAGED"
"19806835","OUTSIDE CITY LIMITS","2023-10-07","1","1 - CLEAR","SUZUKI","GS650 (SUZUKI)","2008","1","4 - WORN, UNK DAMAGE"
"19807008","GONZALES","2023-10-07","0","1 - CLEAR","FIAT","500 POP (FIAT)","2013","0","97 - NOT APPLICABLE"
"19807008","GONZALES","2023-10-07","0","1 - CLEAR","HARLEY-DAVIDSON","FLSTF (HARLEY-DAVIDSON)","2013","0","3 - WORN, NOT DAMAGED"
"19807008","GONZALES","2023-10-07","0","1 - CLEAR","HARLEY-DAVIDSON","FLSTF (HARLEY-DAVIDSON)","2013","0","3 - WORN, NOT DAMAGED"
"19812997","WESTLAKE","2023-10-07","1","1 - CLEAR","SUZUKI","SV650 (SUZUKI)","2005","1","2 - WORN, DAMAGED"
"19812997","WESTLAKE","2023-10-07","1","1 - CLEAR","VOLKSWAGEN","JETTA (VOLKSWAGEN)","2019","0","97 - NOT APPLICABLE"
"19813635","OUTSIDE CITY LIMITS","2023-10-07","0","1 - CLEAR","HONDA","VT1100 (HONDA)","2023","0","4 - WORN, UNK DAMAGE"
"19816488","DENISON","2023-10-07","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19816488","DENISON","2023-10-07","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2011","0","2 - WORN, DAMAGED"
"19816488","DENISON","2023-10-07","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2011","0","2 - WORN, DAMAGED"
"19816489","ROCKPORT","2023-10-07","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2005","0","1 - NOT WORN"
"19816489","ROCKPORT","2023-10-07","0","1 - CLEAR","HYUNDAI","SONATA (HYUNDAI)","2006","0","97 - NOT APPLICABLE"
"19855850","OUTSIDE CITY LIMITS","2023-10-07","0","1 - CLEAR","YAMAHA","UNKNOWN (YAMAHA)","2011","0","2 - WORN, DAMAGED"
"19799502","AUSTIN","2023-10-08","0","1 - CLEAR","KAWASAKI","NINJA ZX (KAWASAKI)","2009","0","1 - NOT WORN"
"19799502","AUSTIN","2023-10-08","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","2000","0","97 - NOT APPLICABLE"
"19799549","EL PASO","2023-10-08","1","1 - CLEAR","KIA","SPORTAGE (KIA)","2022","0","97 - NOT APPLICABLE"
"19799549","EL PASO","2023-10-08","1","1 - CLEAR","KIA","SPORTAGE (KIA)","2022","0","97 - NOT APPLICABLE"
"19799549","EL PASO","2023-10-08","1","1 - CLEAR","KIA","SPORTAGE (KIA)","2022","0","97 - NOT APPLICABLE"
"19799549","EL PASO","2023-10-08","1","1 - CLEAR","HONDA","VT700 (HONDA)","2004","1","1 - NOT WORN"
"19802767","SAN ANTONIO","2023-10-08","0","1 - CLEAR","KAWASAKI","ZX600 (KAWASAKI)","2019","0","1 - NOT WORN"
"19803006","OUTSIDE CITY LIMITS","2023-10-08","0","1 - CLEAR","CHEVROLET","SILVERADO C2500 (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19803006","OUTSIDE CITY LIMITS","2023-10-08","0","1 - CLEAR","CHEVROLET","SILVERADO C2500 (CHEVROLET)","2019","0","97 - NOT APPLICABLE"
"19803006","OUTSIDE CITY LIMITS","2023-10-08","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2013","0","1 - NOT WORN"
"19803006","OUTSIDE CITY LIMITS","2023-10-08","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2013","0","1 - NOT WORN"
"19804651","MCALLEN","2023-10-08","0","1 - CLEAR","KAWASAKI","ZX1000 (KAWASAKI)","2010","0","2 - WORN, DAMAGED"
"19807223","OUTSIDE CITY LIMITS","2023-10-08","0","1 - CLEAR","BMW","S 1000 (BMW)","2022","0","2 - WORN, DAMAGED"
"19810075","OUTSIDE CITY LIMITS","2023-10-08","0","1 - CLEAR","HONDA","GL1800 (HONDA)","2019","0","3 - WORN, NOT DAMAGED"
"19810924","CARROLLTON","2023-10-08","0","1 - CLEAR","VICTORY MOTORCYCLES","CROSS COUNTRY (VICTORY MOTORCYCLES)","2012","0","2 - WORN, DAMAGED"
"19811873","ANNETTA NORTH","2023-10-08","0","1 - CLEAR","HARLEY-DAVIDSON","FXS (HARLEY-DAVIDSON)","2008","0","2 - WORN, DAMAGED"
"19812637","FORT WORTH","2023-10-08","0","1 - CLEAR","KAWASAKI","ZX600 (KAWASAKI)","2009","0","2 - WORN, DAMAGED"
"19818694","LAKE DALLAS","2023-10-08","0","1 - CLEAR","HARLEY-DAVIDSON","ELW (HARLEY-DAVIDSON)","2011","0","1 - NOT WORN"
"19818694","LAKE DALLAS","2023-10-08","0","1 - CLEAR","HARLEY-DAVIDSON","ELW (HARLEY-DAVIDSON)","2011","0","1 - NOT WORN"
"19822899","OUTSIDE CITY LIMITS","2023-10-08","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2003","0","1 - NOT WORN"
"19800627","IRVING","2023-10-09","0","1 - CLEAR","TOYOTA","CAMRY (TOYOTA)","2015","0","97 - NOT APPLICABLE"
"19800627","IRVING","2023-10-09","0","1 - CLEAR","KAWASAKI","EX300 (KAWASAKI)","2013","0","1 - NOT WORN"
"19800627","IRVING","2023-10-09","0","1 - CLEAR","KAWASAKI","EX300 (KAWASAKI)","2013","0","1 - NOT WORN"
"19801477","PEARLAND","2023-10-09","0","2 - CLOUDY","ALL OTHER MAKES","UNKNOWN (ALL OTHER MAKES)","No Data","0","1 - NOT WORN"
"19801477","PEARLAND","2023-10-09","0","2 - CLOUDY","MERCEDES-BENZ","AMG GT (MERCEDES-BENZ)","2011","0","97 - NOT APPLICABLE"
"19801622","BROWNSVILLE","2023-10-09","0","2 - CLOUDY","KAWASAKI","KZ650 (KAWASAKI)","2022","0","1 - NOT WORN"
"19801915","OUTSIDE CITY LIMITS","2023-10-09","0","1 - CLEAR","SUZUKI","VS1400 (SUZUKI)","1994","0","1 - NOT WORN"
"19805546","CORPUS CHRISTI","2023-10-09","0","1 - CLEAR","YAMAHA","MT-01 (YAMAHA)","2022","0","2 - WORN, DAMAGED"
"19805546","CORPUS CHRISTI","2023-10-09","0","1 - CLEAR","VOLKSWAGEN","PASSAT (VOLKSWAGEN)","2014","0","97 - NOT APPLICABLE"
"19811093","WOODWAY","2023-10-09","0","1 - CLEAR","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","2023","0","2 - WORN, DAMAGED"
"19813587","GEORGETOWN","2023-10-09","0","1 - CLEAR","CAN-AM","SPYDER ROADSTER (CAN-AM)","2019","0","1 - NOT WORN"
"19813587","GEORGETOWN","2023-10-09","0","1 - CLEAR","CAN-AM","SPYDER ROADSTER (CAN-AM)","2019","0","1 - NOT WORN"
"19815770","HOUSTON","2023-10-09","1","1 - CLEAR","YAMAHA","XSR700 (YAMAHA)","2018","1","2 - WORN, DAMAGED"
"19819688","VENUS","2023-10-09","0","1 - CLEAR","DODGE","CHALLENGER (DODGE)","2022","0","97 - NOT APPLICABLE"
"19819688","VENUS","2023-10-09","0","1 - CLEAR","DODGE","CHALLENGER (DODGE)","2022","0","97 - NOT APPLICABLE"
"19819688","VENUS","2023-10-09","0","1 - CLEAR","YAMAHA","XV1700 (YAMAHA)","2005","0","2 - WORN, DAMAGED"
"19837736","OUTSIDE CITY LIMITS","2023-10-09","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2013","0","2 - WORN, DAMAGED"
"19837736","OUTSIDE CITY LIMITS","2023-10-09","0","1 - CLEAR","UNKNOWN","UNKNOWN (UNKNOWN)","No Data","0","97 - NOT APPLICABLE"
"19801980","VENUS","2023-10-10","0","1 - CLEAR","HARLEY-DAVIDSON","FXB (HARLEY-DAVIDSON)","2023","0","2 - WORN, DAMAGED"
"19801980","VENUS","2023-10-10","0","1 - CLEAR","CHEVROLET","SILVERADO (CHEVROLET)","2018","0","97 - NOT APPLICABLE"
"19802673","CLEBURNE","2023-10-10","0","1 - CLEAR","CHRYSLER","300 (CHRYSLER)","2013","0","97 - NOT APPLICABLE"
"19802673","CLEBURNE","2023-10-10","0","1 - CLEAR","HARLEY-DAVIDSON","UNKNOWN (HARLEY-DAVIDSON)","2001","0","1 - NOT WORN"
"19802750","SAN ANTONIO","2023-10-10","0","1 - CLEAR","No Data","No Data","No Data","0","97 - NOT APPLICABLE"
"19802750","SAN ANTONIO","2023-10-10","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2013","0","1 - NOT WORN"
"19804664","HUNTSVILLE","2023-10-10","0","1 - CLEAR","HONDA","ACCORD (HONDA)","2012","0","97 - NOT APPLICABLE"
"19804664","HUNTSVILLE","2023-10-10","0","1 - CLEAR","HONDA","ACCORD (HONDA)","2012","0","97 - NOT APPLICABLE"
"19804664","HUNTSVILLE","2023-10-10","0","1 - CLEAR","HONDA","VTX1300 (HONDA)","2006","0","1 - NOT WORN"
"19806346","LONGVIEW","2023-10-10","0","1 - CLEAR","OTHER (EXPLAIN IN NARRATIVE)","OTHER (EXPLAIN IN NARRATIVE) (OTHER (EXPLAIN IN NARRATIVE))","No Data","0","1 - NOT WORN"
"19808206","OUTSIDE CITY LIMITS","2023-10-10","1","1 - CLEAR","GMC","SIERRA C3500 (GMC)","2013","0","97 - NOT APPLICABLE"
"19808206","OUTSIDE CITY LIMITS","2023-10-10","1","1 - CLEAR","GMC","SIERRA C3500 (GMC)","2013","0","97 - NOT APPLICABLE"
"19808206","OUTSIDE CITY LIMITS","2023-10-10","1","1 - CLEAR","GMC","SIERRA C3500 (GMC)","2013","0","97 - NOT APPLICABLE"
"19808206","OUTSIDE CITY LIMITS","2023-10-10","1","1 - CLEAR","HARLEY-DAVIDSON","FLHXS (HARLEY-DAVIDSON)","2019","1","1 - NOT WORN"
"19814652","OUTSIDE CITY LIMITS","2023-10-10","0","2 - CLOUDY","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2019","0","1 - NOT WORN"
"19819189","OUTSIDE CITY LIMITS","2023-10-10","1","1 - CLEAR","BUICK","VERANO (BUICK)","2015","0","97 - NOT APPLICABLE"
"19819189","OUTSIDE CITY LIMITS","2023-10-10","1","1 - CLEAR","HARLEY-DAVIDSON","FXSTD (HARLEY-DAVIDSON)","2001","1","99 - UNKNOWN IF WORN"
"19827136","OUTSIDE CITY LIMITS","2023-10-10","0","2 - CLOUDY","KAWASAKI","VULCAN 2000 (KAWASAKI)","2006","0","1 - NOT WORN"
"19832644","OUTSIDE CITY LIMITS","2023-10-10","0","1 - CLEAR","TOYOTA","CAMRY (TOYOTA)","2018","0","97 - NOT APPLICABLE"
"19832644","OUTSIDE CITY LIMITS","2023-10-10","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2015","0","4 - WORN, UNK DAMAGE"
"19832644","OUTSIDE CITY LIMITS","2023-10-10","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2015","0","4 - WORN, UNK DAMAGE"
"19813003","OUTSIDE CITY LIMITS","2023-10-11","0","1 - CLEAR","GMC","SIERRA (GMC)","2023","0","97 - NOT APPLICABLE"
"19813003","OUTSIDE CITY LIMITS","2023-10-11","0","1 - CLEAR","HARLEY-DAVIDSON","FLH (HARLEY-DAVIDSON)","2022","0","4 - WORN, UNK DAMAGE"
"19815182","OUTSIDE CITY LIMITS","2023-10-11","0","1 - CLEAR","YAMAHA","FZ1 (YAMAHA)","2001","0","2 - WORN, DAMAGED"
"19826048","GARLAND","2023-10-11","0","1 - CLEAR","YAMAHA","XVS950 (YAMAHA)","2015","0","2 - WORN, DAMAGED"
"19826048","GARLAND","2023-10-11","0","1 - CLEAR","INFINITI","G35 (INFINITI)","2008","0","97 - NOT APPLICABLE"
